col,horizon_min,n_rows,winsor_lo,winsor_hi,winner_label,train_mae_ridge,train_mae_hgb,train_mae_rf,train_mae_blend,train_mae_winner,val_mae_naive_lag1,val_mae_ridge,val_mae_hgb,val_mae_rf,val_mae_blend,val_mae_winner,sv_winner,wf_disagrees_sv,blend_a,blend_b,blend_w_on_a,test_mae_ridge,test_mae_hgb,test_mae_rf,test_mae_blend,test_mae_winner,test_mae_at_sv_winner,test_mae_at_wf_winner,winner,wf_used,wf_n_folds,wf_mean_val_mae_ridge,wf_mean_val_mae_hgb,wf_mean_val_mae_rf,wf_mean_val_mae_blend
76,10,139435,382.0,416.0,blend:ridge+hgb w=1.00,2.8229755634894738,2.460135163212414,2.0910178970668096,2.8229755634894738,2.8229755634894738,4.491229504391249,3.9100173489798764,4.12781391628477,4.114912730112322,3.9100173489798764,3.9100173489798764,ridge,True,ridge,hgb,1.0,4.0153932680281805,4.215079511227982,4.200424487639666,4.0153932680281805,4.0153932680281805,4.0153932680281805,4.0153932680281805,blend,True,7,3.0288125367311496,3.857200437403191,3.527533285445724,3.024789534523987
77,10,139770,382.0,415.0,blend:ridge+hgb w=1.00,2.375436918648864,2.0700366325960107,1.7339942090799494,2.375436918648864,2.375436918648864,3.746570012888237,3.240384025402165,3.4871635112143484,3.4025363050410227,3.240384025402165,3.240384025402165,ridge,True,ridge,hgb,1.0,3.5287237414364214,3.796609990906015,3.714456949796507,3.5287237414364214,3.5287237414364214,3.5287237414364214,3.5287237414364214,blend,True,7,2.556319613302971,3.6269791709795993,3.1923442160408952,2.5539098540642122
71,10,125066,55.0,78.9,blend:ridge+hgb w=1.00,3.042366883573884,2.536284067748715,2.1817531473680805,3.042366883573884,3.042366883573884,3.1866746435430806,3.350250229730117,3.6156894674722335,3.640148668141478,3.350250229730117,3.350250229730117,ridge,True,ridge,hgb,1.0,3.9606608988060965,4.040519230868168,4.1292881690251315,3.9606608988060965,3.9606608988060965,3.9606608988060965,3.9606608988060965,blend,True,7,3.148237231029127,3.402620922723609,3.352104715316105,3.1480896537647944
15,30,149064,50.1000023,56.0,blend:ridge+rf w=0.85,1.1375855517929743,1.0589002194218464,1.0259861422950094,1.1167778116929692,1.1167778116929692,0.7263824522223464,0.5363300838401034,0.6063945074574789,0.5940967076002933,0.5324600937555508,0.5324600937555508,blend,False,ridge,rf,0.8500000000000001,0.1345153409938852,0.3573679171674238,0.26309308003579734,0.1477354258489669,0.1477354258489669,0.1477354258489669,0.1477354258489669,blend,True,7,0.8015351212417385,0.7868585879732005,0.7889995267371931,0.7693669524505493
16,30,149542,50.0545855,56.0,blend:ridge+rf w=0.80,1.1304534513731044,1.071412477311285,1.0306448608593874,1.1046889879313384,1.1046889879313384,0.7338959274868856,0.5366384789626573,0.6230346970022367,0.5785056165016078,0.5308821475692876,0.5308821475692876,blend,False,ridge,rf,0.8,0.14696741548931103,0.5377904295070774,0.27656229384921854,0.16961163323603992,0.16961163323603992,0.16961163323603992,0.16961163323603992,blend,True,7,0.8064502852574801,0.7667999441004915,0.7716417764651552,0.7589494314802414
17,30,149103,1.21499991,2.2259500000000845,blend:ridge+rf w=0.25,0.13372060192917695,0.1270114942013525,0.114884046980542,0.1188019772148429,0.1188019772148429,0.2059523833270824,0.15392523302836908,0.15634865491722547,0.15117291419274134,0.15062032311885268,0.15062032311885268,blend,False,ridge,rf,0.25,0.1699525700329848,0.16616681527306615,0.1654851524065345,0.1643186005137208,0.1643186005137208,0.1643186005137208,0.1643186005137208,blend,True,7,0.14635633667643885,0.15192160582091435,0.15084913196145242,0.14536505330770053
18,30,149522,1.2151549212000001,2.183832502700002,blend:ridge+rf w=0.20,0.13224345388309933,0.12675892621587717,0.11463617699332712,0.11746619281220892,0.11746619281220892,0.21085681433161435,0.1532647101648434,0.15231893036583452,0.15054585594101133,0.1503282302023305,0.1503282302023305,blend,False,ridge,rf,0.2,0.1697999308059019,0.161776226370221,0.16217074608759216,0.16181056634879337,0.16181056634879337,0.16181056634879337,0.16181056634879337,blend,True,7,0.14564882663759174,0.14734844167076047,0.1480668628030826,0.14454171756664752
19,30,149103,3.41465259,9.237698770000172,blend:ridge+rf w=0.62,0.9675684595933284,0.9161175062092287,0.8792077032748773,0.9281882452556431,0.9281882452556431,1.3663826406936435,1.000465508628189,1.0185461734595476,1.0073271072561376,0.9924705868750232,0.9924705868750232,blend,False,ridge,rf,0.625,0.9948153700222614,1.0382129957661625,1.0396029630733992,0.9991312282216118,0.9991312282216118,0.9991312282216118,0.9991312282216118,blend,True,7,0.9847272993092334,0.9881886917736838,0.9729794908127146,0.9613045926655751
20,30,149740,3.4243880357000003,9.329870080000145,blend:ridge+hgb w=0.80,0.9539924584726353,0.9228298340324499,0.8831984894367597,0.9450229130304587,0.9450229130304587,1.3969781029906883,0.9891042962508715,1.0063292513652264,1.0073645732280936,0.9879937344954517,0.9879937344954517,blend,False,ridge,hgb,0.8,0.9821683693797364,1.0194433802765197,1.0332882010026965,0.9844818617618702,0.9844818617618702,0.9844818617618702,0.9844818617618702,blend,True,7,0.9760371165929644,0.9872971880735918,0.9728371007609539,0.9627939045327831
75,30,139462,380.6666666666667,412.0,blend:ridge+hgb w=0.93,2.0901396301987263,1.7207352541946466,1.4054507581943085,2.056294267522335,2.056294267522335,3.163865357549296,2.6819671193524326,2.801972053657969,2.8521911413262426,2.6812413662665966,2.6812413662665966,blend,False,ridge,hgb,0.925,2.522493804993583,2.6992200962369868,2.7376114921655774,2.517106762172185,2.517106762172185,2.517106762172185,2.517106762172185,blend,True,7,2.373203731870143,4.085028165894776,3.2700025973265596,2.3725744026317677
